gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
GNAI3,1.3000344513333695,0.26239076514201387,0.1390690645175122,0.9182683688579795,1.8405181229922623,256,age+stage+tumor_fraction,zscore
CDC45,1.2368861694221438,0.2125970676903775,0.21555701161767005,0.8835003934200476,1.731620503512805,256,age+stage+tumor_fraction,zscore
SCML2,1.327498300811307,0.2832961941416552,0.08352462814465854,0.9631481492384781,1.8296787883050472,256,age+stage+tumor_fraction,zscore
APOH,1.2977940667111438,0.26066595138922827,0.1693715143016286,0.8948457302653074,1.8821897256986297,256,age+stage+tumor_fraction,zscore
NARF,1.124246389806867,0.11711293546216026,0.5746105526913906,0.7468848887908909,1.6922687337267082,256,age+stage+tumor_fraction,zscore
CAV2,1.294612647293255,0.2582115363487059,0.1306329450162061,0.9262721510145161,1.8094270724818373,256,age+stage+tumor_fraction,zscore
KLF6,0.6140097266866789,-0.48774450945122105,0.000442391034212919,0.4677441714440779,0.8060131317123723,256,age+stage+tumor_fraction,zscore
SCMH1,1.2827955740096866,0.24904173857341658,0.09801528057617086,0.9550703873522622,1.7229771820910846,256,age+stage+tumor_fraction,zscore
TBX2,1.1759801119309303,0.1621019377100736,0.25437571564791495,0.8898992808722646,1.5540289259494169,256,age+stage+tumor_fraction,zscore
TBX4,1.3179348254251555,0.27606598525609244,0.11888163816702461,0.9315603308060791,1.8645622260078965,256,age+stage+tumor_fraction,zscore
NGFR,1.1090127808254677,0.10347023294155816,0.5886675081830544,0.7621985931820348,1.6136337157217753,256,age+stage+tumor_fraction,zscore
WNT3,0.726939581692887,-0.31891191123929763,0.1864351449216699,0.45293371782149594,1.1667074775830475,256,age+stage+tumor_fraction,zscore
WNT9A,1.2522996479046467,0.2249815794288601,0.21539777689078557,0.8772568159736203,1.7876799354378123,256,age+stage+tumor_fraction,zscore
FER,1.1303857410009452,0.12255893819056221,0.44954440925341277,0.8227464750773434,1.5530566974937658,256,age+stage+tumor_fraction,zscore
XPO6,1.2069906836688469,0.18813022350138647,0.15919958737926465,0.9288631829340569,1.568397302454839,256,age+stage+tumor_fraction,zscore
TFE3,1.2740539381284408,0.24220389387420008,0.09297313015758288,0.9604284480134038,1.6900930419315685,256,age+stage+tumor_fraction,zscore
AXIN2,1.2283989839302862,0.20571168243528407,0.22642358442000154,0.8802010190405323,1.7143402825934169,256,age+stage+tumor_fraction,zscore
BRAT1,1.226784680727476,0.20439666599991246,0.36211541515069445,0.7904237002549064,1.9040429232856537,256,age+stage+tumor_fraction,zscore
GNA12,0.8068708213563501,-0.21459169619389637,0.21409373704478182,0.5751484743286807,1.131952098310219,256,age+stage+tumor_fraction,zscore
SLC22A18,0.757975549255009,-0.2771041507795442,0.04026965222282283,0.5816349283029059,0.9877792844126246,256,age+stage+tumor_fraction,zscore
PIH1D2,0.7978688123533784,-0.2258110905939022,0.27782069258633846,0.530659497935247,1.1996292240186572,256,age+stage+tumor_fraction,zscore
DLAT,1.4292359430466202,0.3571399959179297,0.02984934120899415,1.0354926736797812,1.972699018368967,256,age+stage+tumor_fraction,zscore
FGF23,0.9360476196095602,-0.06608892814742759,0.7608088934191167,0.6116502403823459,1.432493749416359,256,age+stage+tumor_fraction,zscore
FGF6,0.9596680149456328,-0.04116787209397336,0.8021007978864895,0.6955114600024308,1.3241517241232408,256,age+stage+tumor_fraction,zscore
CCND2,0.7555930158236008,-0.2802523866166639,0.05133709086179978,0.5699926803525551,1.001628310750017,256,age+stage+tumor_fraction,zscore
GPR107,1.1997520228630432,0.1821148878252637,0.19825523008163298,0.9090763376137275,1.5833707872567864,256,age+stage+tumor_fraction,zscore
NALCN,0.6552103413211872,-0.4227989631105894,0.002274543218844594,0.4994080545751802,0.8596188776719066,256,age+stage+tumor_fraction,zscore
BTBD17,0.7866961043657119,-0.23991324952686072,0.12272013696623142,0.580092299902398,1.0668832541447577,256,age+stage+tumor_fraction,zscore
TH,0.6906730722352264,-0.37008868984202764,0.025702710722400483,0.4989426440786203,0.9560804200085153,256,age+stage+tumor_fraction,zscore
SCNN1G,1.1153946061886557,0.10920824919746377,0.4401260860688819,0.8453046428355221,1.47178314712844,256,age+stage+tumor_fraction,zscore
DRP2,1.2587071336101934,0.2300851097420155,0.1351965153459491,0.9307380110366705,1.7022444870780795,256,age+stage+tumor_fraction,zscore
TSPAN32,1.3660906007504077,0.311953084535104,0.0700727529377945,0.9747466320604489,1.9145524263200304,256,age+stage+tumor_fraction,zscore
LHX2,0.7086251050303076,-0.3444286581206296,0.13991765679887205,0.4485382307449162,1.1195245021706677,256,age+stage+tumor_fraction,zscore
GMPR,0.7881410065083614,-0.23807826286302203,0.07781194273183575,0.6049097429242418,1.0268742624927552,256,age+stage+tumor_fraction,zscore
GLRA1,1.1984819059425844,0.18105567752559173,0.2137194446396066,0.9009183337215242,1.594327504623467,256,age+stage+tumor_fraction,zscore
MID2,0.915137114965656,-0.08868137251188633,0.5956809344558611,0.6595187710903915,1.2698288144294267,256,age+stage+tumor_fraction,zscore
TRIM25,1.278570871687394,0.2457429476795971,0.3037840036775161,0.8004149975156903,2.0423698693819357,256,age+stage+tumor_fraction,zscore
DGKE,1.250460322034338,0.22351174115148242,0.12776302052899202,0.9378821109997328,1.6672148862242941,256,age+stage+tumor_fraction,zscore
SCPEP1,0.6228296388497664,-0.47348225047936326,0.00017982674910976593,0.486154303298553,0.7979292919916955,256,age+stage+tumor_fraction,zscore
HDDC2,0.8528434642069642,-0.15917926039772243,0.23784718978763267,0.6547592607732613,1.1108540466942844,256,age+stage+tumor_fraction,zscore
TPD52L1,0.8545763747732309,-0.15714940093173987,0.35029910350013793,0.6145172682766729,1.1884137647890405,256,age+stage+tumor_fraction,zscore
PEMT,1.4918269320338093,0.4000014977569879,0.008072694164045017,1.1096522451390052,2.0056261814372442,256,age+stage+tumor_fraction,zscore
CDH1,0.6530827589700303,-0.42605142118169376,0.0024344104033598058,0.4958316706155803,0.8602054191786119,256,age+stage+tumor_fraction,zscore
CDH4,0.5927150945264221,-0.5230414431152616,0.0001105362896393108,0.4546646045441313,0.7726820600686677,256,age+stage+tumor_fraction,zscore
BCL6B,0.7686429185498518,-0.26312876250685474,0.11069741696796406,0.5562972147612931,1.0620436711881636,256,age+stage+tumor_fraction,zscore
ALOX12,0.7475509712607269,-0.2909527870644971,0.02963986140210619,0.5751320681314891,0.9716593554736259,256,age+stage+tumor_fraction,zscore
COMT,0.7115526440483046,-0.34030587395985046,0.03807132359313375,0.5158768705778302,0.9814496329037239,256,age+stage+tumor_fraction,zscore
RTCA,1.2785358819815706,0.24571558104284993,0.11797199933138612,0.9395650447064257,1.7397986554780283,256,age+stage+tumor_fraction,zscore
DBT,1.1934938922583167,0.1768850492791009,0.44219077307487953,0.7601504403841249,1.8738760055681927,256,age+stage+tumor_fraction,zscore
DAZAP2,0.8876679656726164,-0.11915751844352518,0.38282698961539885,0.6792479151963571,1.1600395078924597,256,age+stage+tumor_fraction,zscore
MCTS1,1.2866153333330883,0.25201499763950086,0.23478757444138848,0.8489805805494058,1.949843204772197,256,age+stage+tumor_fraction,zscore
REM1,0.7166140546331885,-0.33321786136307835,0.04415761656393654,0.5180298786650993,0.9913244861882063,256,age+stage+tumor_fraction,zscore
RNF17,1.3338103117022977,0.28803974225703277,0.12640804917467213,0.9218923988240649,1.929780470988455,256,age+stage+tumor_fraction,zscore
TRAPPC10,0.9418260473874595,-0.05993468452873563,0.7856389571778764,0.6114977440799532,1.450596199454671,256,age+stage+tumor_fraction,zscore
CCM2,1.0633256865570504,0.061401436777127845,0.6992692157055356,0.7787040056778146,1.4519785534014946,256,age+stage+tumor_fraction,zscore
TBRG4,0.8505349711625909,-0.1618897496346012,0.3153677985587531,0.6200738904412388,1.166650859393189,256,age+stage+tumor_fraction,zscore
TMPRSS2,1.1689413685990435,0.15609852605593666,0.2701451912937216,0.8857261837240313,1.5427159638400687,256,age+stage+tumor_fraction,zscore
FAP,1.3619376294725545,0.3089084133399737,0.051997672557300256,0.9973310822675695,1.8598378608195079,256,age+stage+tumor_fraction,zscore
GCG,0.7188356282626939,-0.33012255899240167,0.029376951342187867,0.5341151701424579,0.9674405247130542,256,age+stage+tumor_fraction,zscore
NDUFA9,0.7150421664475749,-0.3354137639744782,0.0690709331132525,0.49806326710995286,1.026546893861116,256,age+stage+tumor_fraction,zscore
EGFL6,1.3165846623920252,0.2750410065777577,0.18724335960106325,0.8748313575730704,1.9814049396384845,256,age+stage+tumor_fraction,zscore
LCK,0.8700716482010818,-0.139179716470316,0.5548333830399641,0.5482007827813278,1.380925924918493,256,age+stage+tumor_fraction,zscore
TSSK3,0.9802162653031278,-0.019982052782779456,0.8939059189240679,0.7307773753412237,1.31479703557622,256,age+stage+tumor_fraction,zscore
CTTNBP2,1.1794440077956279,0.1650431476032605,0.3930106710885194,0.8076213535220018,1.7224509498894973,256,age+stage+tumor_fraction,zscore
GALNT1,1.344802020656518,0.2962468056814241,0.06362640111800255,0.9833417217913456,1.8391292006479074,256,age+stage+tumor_fraction,zscore
MYF5,1.2193951917158243,0.19835499132801002,0.37062725136155683,0.7898768060822137,1.8824766370275046,256,age+stage+tumor_fraction,zscore
MKRN2,1.2603553801419405,0.23139372892710153,0.2639342541308458,0.8398144190185931,1.8914841758838237,256,age+stage+tumor_fraction,zscore
PPARG,1.0440969035145402,0.043152304611359354,0.8278102347980965,0.7077333663978406,1.5403235112075355,256,age+stage+tumor_fraction,zscore
RAF1,0.8603842383826313,-0.1503762006979745,0.2980209453253244,0.6481810161880721,1.142059114922414,256,age+stage+tumor_fraction,zscore
SEPTIN1,1.2803533622643462,0.24713610410181763,0.18711326809376078,0.8868774027678458,1.8484006099890788,256,age+stage+tumor_fraction,zscore
PDGFB,1.2075310935246462,0.18857785654402656,0.3222174759870773,0.831274847773188,1.7540905342376925,256,age+stage+tumor_fraction,zscore
ACVRL1,0.8946904199395133,-0.11127752005323932,0.5060137869123456,0.6445395839143042,1.24192674508874,256,age+stage+tumor_fraction,zscore
TAMALIN,0.7669997298028497,-0.26526882989284434,0.23673831385612584,0.49426028320239873,1.1902404573275032,256,age+stage+tumor_fraction,zscore
ACVR1B,1.1830828313725903,0.16812360061153242,0.3685742561745281,0.820080504931799,1.7067653449523081,256,age+stage+tumor_fraction,zscore
TOM1L2,1.2914064382169648,0.2557318866530948,0.12572195029031433,0.9308926496644129,1.791539109551939,256,age+stage+tumor_fraction,zscore
GPA33,1.1639373796603023,0.15180855031941087,0.37564684608139864,0.831906519533165,1.6284885284114932,256,age+stage+tumor_fraction,zscore
ZNF385A,0.7347577148118317,-0.30821447382420664,0.01904449043028447,0.5678719603670519,0.9506877203913241,256,age+stage+tumor_fraction,zscore
ITGA5,0.998378540807916,-0.0016227751797791372,0.9933649967544727,0.6810664457304181,1.4635278495870638,256,age+stage+tumor_fraction,zscore
GABRA2,1.1692708885250411,0.1563803823563433,0.3225025989069602,0.8577644690653925,1.593904224363378,256,age+stage+tumor_fraction,zscore
WDR77,1.3124861627839701,0.27192317278728306,0.122191538608707,0.9297015292132402,1.8528741465630985,256,age+stage+tumor_fraction,zscore
ADORA3,1.318679738008391,0.2766310375875074,0.0846830017421064,0.9628694871030975,1.8059729534743139,256,age+stage+tumor_fraction,zscore
ATP5PB,1.328374180388055,0.28395577370709163,0.08971126658885968,0.9569384624892198,1.843982693026633,256,age+stage+tumor_fraction,zscore
SOX9,1.3756090714494402,0.3188965940943875,0.11714184555519888,0.9231156323304154,2.0499060477145847,256,age+stage+tumor_fraction,zscore
HNRNPD,1.1825057683218505,0.1676357194454997,0.45321658790096786,0.7630686489814075,1.8324955349443544,256,age+stage+tumor_fraction,zscore
C1D,1.134976768935743,0.12661218282587194,0.34209723951268556,0.8740691236109711,1.47376475295466,256,age+stage+tumor_fraction,zscore
GM2A,1.2840138139186899,0.24999096371354965,0.22328190117283211,0.8586994496972373,1.9199866436566604,256,age+stage+tumor_fraction,zscore
KRIT1,0.6806061868995746,-0.3847714265958279,0.005834572525703636,0.5177237246938998,0.894733541368723,256,age+stage+tumor_fraction,zscore
CLCN4,1.2690603047876257,0.2382767091063909,0.2705901108203901,0.8305855338410009,1.9390104830503376,256,age+stage+tumor_fraction,zscore
GRM6,0.969216937967612,-0.0312668139568034,0.9165423273604119,0.5400616028715581,1.7393968907408606,256,age+stage+tumor_fraction,zscore
SEMA4F,0.8359969785609296,-0.17913028006553408,0.46114116905620683,0.5191689115862789,1.3461725703636571,256,age+stage+tumor_fraction,zscore
HK2,1.22952830832286,0.20663060666514402,0.3057229636572154,0.8279734471406589,1.8258313309296919,256,age+stage+tumor_fraction,zscore
MYO18A,1.4704214494527503,0.3855490600079585,0.005901603486762829,1.1174865886429273,1.9348234341106707,256,age+stage+tumor_fraction,zscore
SEZ6,1.2759515700233146,0.2436922296751239,0.18339566900594104,0.8910755248691937,1.8270644447157864,256,age+stage+tumor_fraction,zscore
HAAO,1.031536827427417,0.031049755681386463,0.8920708384675334,0.658714642838826,1.6153705370101765,256,age+stage+tumor_fraction,zscore
CD52,1.0851466185324525,0.08171511015085245,0.7188673038936486,0.6954449471080811,1.6932227182167026,256,age+stage+tumor_fraction,zscore
ABHD15,0.9230920995871609,-0.08002626658926748,0.6691955443753232,0.6394567736179457,1.3325357701650276,256,age+stage+tumor_fraction,zscore
HOXB6,0.946755515091351,-0.05471438692926627,0.7924602017032824,0.6298443286448536,1.4231230870720541,256,age+stage+tumor_fraction,zscore
LOXL3,0.7178689789424483,-0.33146820716706843,0.01779986104510352,0.5457375586934412,0.9442924767018909,256,age+stage+tumor_fraction,zscore
BTN1A1,1.3202899281557852,0.2778513550226493,0.12665566282934287,0.9243331392154869,1.88586281334573,256,age+stage+tumor_fraction,zscore
KAT2B,1.2318794816084258,0.20854103695652582,0.28447344969567295,0.840854470161473,1.804743996801761,256,age+stage+tumor_fraction,zscore
RAB5B,0.8389088346352189,-0.17565323797158622,0.46882389741748687,0.5215702939993835,1.3493253755549448,256,age+stage+tumor_fraction,zscore
CRYBA1,1.1191556276977743,0.11257449713731607,0.6607657316920446,0.6769272576583556,1.850286430096362,256,age+stage+tumor_fraction,zscore
DNMT3L,1.5007654878541825,0.4059753031726474,0.004361919188903081,1.1352520917116733,1.98396203449254,256,age+stage+tumor_fraction,zscore
AIRE,1.2816630713012007,0.24815850905893158,0.21225028292732925,0.8678317569853984,1.8928325854810417,256,age+stage+tumor_fraction,zscore
SPG7,1.4670587418185337,0.38325954049860256,0.013086898389094983,1.0838687439374504,1.9857213929128532,256,age+stage+tumor_fraction,zscore
CHMP1A,1.1825246286133098,0.1676516687470259,0.4750941219137368,0.7464538556266433,1.873343525170927,256,age+stage+tumor_fraction,zscore
RPA1,1.3546652933144636,0.3035544078141003,0.07729801656819596,0.9673171741323501,1.8971213434278156,256,age+stage+tumor_fraction,zscore
SERPINF1,1.2043476688241757,0.18593806668493024,0.33141474524585907,0.8275594094906612,1.7526878321581023,256,age+stage+tumor_fraction,zscore
TUBGCP3,1.2363653398615417,0.2121758977718748,0.31455001763504986,0.8176541572168855,1.8694936485297897,256,age+stage+tumor_fraction,zscore
OPRM1,0.964714416808055,-0.035923162573918636,0.8494477613849514,0.6657523695139687,1.3979280414379032,256,age+stage+tumor_fraction,zscore
POLR3D,0.8451316393675474,-0.16826287752459443,0.2222890917738611,0.6450166532239896,1.1073318561467396,256,age+stage+tumor_fraction,zscore
TCF7,1.119682411243932,0.11304508370652423,0.4464344447621109,0.8369748630280656,1.4978809489132612,256,age+stage+tumor_fraction,zscore
DDX3X,1.2469116636073547,0.22066982506066649,0.19832234910636193,0.8908691738490345,1.7452491819001177,256,age+stage+tumor_fraction,zscore
IL12RB1,1.1242174150611628,0.11708716253609129,0.45288908682997053,0.8280783719794846,1.5262622948424436,256,age+stage+tumor_fraction,zscore
SLC5A5,0.9653472263697265,-0.035267422290613415,0.8168350536411672,0.7162666305796874,1.3010452081308386,256,age+stage+tumor_fraction,zscore
KCNN3,1.098733142877501,0.09415782780854684,0.6728878009225882,0.7096665125990321,1.7011011479691411,256,age+stage+tumor_fraction,zscore
CA4,0.9284265153429079,-0.07426404473235856,0.7741285342694022,0.5590808216649614,1.5417731408220765,256,age+stage+tumor_fraction,zscore
TXNRD3,0.7813362380035913,-0.24674969937886546,0.0830832912987719,0.5910799494511857,1.0328320515430065,256,age+stage+tumor_fraction,zscore
FASLG,0.815692270213728,-0.203718114981716,0.15897713656754925,0.6143484036644558,1.0830236974943421,256,age+stage+tumor_fraction,zscore
ZNF512B,1.0433617792597771,0.042447979978523384,0.7820088306121423,0.7724223786056568,1.4093374720515321,256,age+stage+tumor_fraction,zscore
DNAJC5,1.1659689345345836,0.15355244480715255,0.3747176745725779,0.83069801449014,1.636555682794218,256,age+stage+tumor_fraction,zscore
TPD52L2,1.0818140451831955,0.07863930353156302,0.7059499322181406,0.7190186561792703,1.627665177110282,256,age+stage+tumor_fraction,zscore
FMR1,1.1514922261484974,0.14105868919067976,0.40165144288165955,0.8281243112042787,1.601129599675943,256,age+stage+tumor_fraction,zscore
BCL11A,1.2266047817760481,0.2042500126010128,0.15844956576283414,0.9234807541003967,1.629226471689195,256,age+stage+tumor_fraction,zscore
IL4,0.8471749509200898,-0.16584805203468223,0.5295945330116025,0.5051303375962749,1.420832098269422,256,age+stage+tumor_fraction,zscore
PXMP4,0.8526364695950649,-0.1594220009997233,0.22879450795815268,0.6576675501165596,1.1054049255656455,256,age+stage+tumor_fraction,zscore
DLG3,1.5564959103781513,0.4424370834486929,0.0019749349728577,1.1760521212336148,2.060010330564814,256,age+stage+tumor_fraction,zscore
GNB1L,1.1553948393275315,0.14444213778722495,0.29154236504155984,0.8834103107067811,1.511118014545996,256,age+stage+tumor_fraction,zscore
DBH,1.0129866794671438,0.012903075591880243,0.9323183981533446,0.7521102131375479,1.3643505896524852,256,age+stage+tumor_fraction,zscore
MMP11,0.7430853651983743,-0.29694434826863725,0.02524854963730613,0.5728983101343831,0.9638287462263224,256,age+stage+tumor_fraction,zscore
SMARCB1,0.8340242850413481,-0.18149275829271902,0.19555406991095714,0.6336089907591713,1.0978324458516424,256,age+stage+tumor_fraction,zscore
VPREB3,1.1558287163068204,0.14481758998727537,0.31617515455887246,0.870789896578106,1.5341703282149237,256,age+stage+tumor_fraction,zscore
HIP1R,1.0603804101356213,0.05862772122928877,0.6980801591880021,0.788523046441595,1.4259654416868999,256,age+stage+tumor_fraction,zscore
NSUN5,1.0785487611981817,0.07561639787713244,0.631423843762976,0.7918979925428283,1.4689612061609303,256,age+stage+tumor_fraction,zscore
TOP1MT,0.7190314873672543,-0.3298501289414702,0.15919085072665115,0.4542652951842318,1.1381152936543146,256,age+stage+tumor_fraction,zscore
HOXA10,1.2004873312395583,0.18272758372016368,0.27225994929338276,0.8663341935109488,1.663526435019402,256,age+stage+tumor_fraction,zscore
HOXA4,0.8718820694197955,-0.13710110571017264,0.30039272242475024,0.6726170681814301,1.1301799774886125,256,age+stage+tumor_fraction,zscore
MMP14,1.4187788431508228,0.3497965320150728,0.019425301369210484,1.0580920832888705,1.9024179819166405,256,age+stage+tumor_fraction,zscore
SLC7A7,1.1712788518262531,0.1580961876299616,0.47288254001248486,0.7606440480050344,1.803595456157893,256,age+stage+tumor_fraction,zscore
OXA1L,1.2212029011761643,0.1998363575522822,0.297872573652509,0.8382764800305055,1.7790508995156462,256,age+stage+tumor_fraction,zscore
HEATR6,1.0124350188538485,0.012358339029223517,0.9233911762262386,0.7870010998303946,1.3024437546815297,256,age+stage+tumor_fraction,zscore
ICAM4,1.2091055607749135,0.18988088029005498,0.1822611026322035,0.9147212315480926,1.5982314684252028,256,age+stage+tumor_fraction,zscore
ILF2,1.0458471706613806,0.04482724661354524,0.8696710122632587,0.6122260094551163,1.7865890822800854,256,age+stage+tumor_fraction,zscore
CHTOP,0.779214120837627,-0.24946940459313652,0.0633319783685708,0.5988214864181715,1.0139493319529143,256,age+stage+tumor_fraction,zscore
SNAPIN,0.8733375208740235,-0.1354331760126796,0.31881738010041394,0.6691780300447896,1.139784020278333,256,age+stage+tumor_fraction,zscore
S100A4,1.2995757140515838,0.2620378373894951,0.05043958343541558,0.9994982275834492,1.6897449039364867,256,age+stage+tumor_fraction,zscore
S100A5,1.160833832055952,0.14913856762827524,0.37194692300676857,0.8367303136953697,1.6104773110160155,256,age+stage+tumor_fraction,zscore
S100A6,1.3220964262372672,0.2792186784346302,0.03782296549301191,1.0158281177614412,1.720703463220972,256,age+stage+tumor_fraction,zscore
SCN4A,1.401373498578961,0.3374528260997068,0.04230733885938045,1.0117889447109212,1.9409657446697344,256,age+stage+tumor_fraction,zscore
ICAM2,1.1987619360874069,0.18128930427743617,0.2830683359369769,0.8609507033509661,1.6691201642775402,256,age+stage+tumor_fraction,zscore
MAPK7,1.3085269092857836,0.2689020077638318,0.15731590331486808,0.9014188088969224,1.8994973872580918,256,age+stage+tumor_fraction,zscore
EPN2,1.4272958482400242,0.3557816388285214,0.021101927087265243,1.05486063965038,1.9312251892140033,256,age+stage+tumor_fraction,zscore
B9D1,1.0596334875207258,0.05792308184307895,0.7891384038610119,0.6930943089385156,1.620014929274137,256,age+stage+tumor_fraction,zscore
SEC24B,1.1876640185192577,0.17198836824717398,0.40436483626409425,0.7927323611681161,1.7793468388332574,256,age+stage+tumor_fraction,zscore
N4BP3,1.1710830159577956,0.1579289753203631,0.4437190975146491,0.7817644536258771,1.754282154815297,256,age+stage+tumor_fraction,zscore
RMND5B,1.1424563105562042,0.13318060284165917,0.335393218891283,0.8712805882628752,1.4980322517364506,256,age+stage+tumor_fraction,zscore
NHP2,1.429927895033119,0.35762401994676796,0.02909139200587412,1.0370989111812556,1.9715513756204222,256,age+stage+tumor_fraction,zscore
VPS9D1,0.7825852591951065,-0.24515240506542343,0.0846389591817294,0.5922673496638419,1.034059514266791,256,age+stage+tumor_fraction,zscore
ZNF276,0.7044956459785079,-0.350273127962702,0.03457087143264466,0.5090934547621329,0.974897851386778,256,age+stage+tumor_fraction,zscore
C1QL4,1.4524967209049053,0.37328395218882,0.005073640393139961,1.1187437203542845,1.8858177130785467,256,age+stage+tumor_fraction,zscore
MFSD10,1.402970891614581,0.3385920536596095,0.016421436499716918,1.0639756475079694,1.8499740358982886,256,age+stage+tumor_fraction,zscore
LUZP1,1.0900420170211698,0.0862162432239518,0.6768843004438192,0.726666936436137,1.6351254464651215,256,age+stage+tumor_fraction,zscore
SLC13A2,1.382090544468872,0.3235972401811521,0.18835336678291406,0.8533863413133029,2.238346433071141,256,age+stage+tumor_fraction,zscore
KCTD10,1.5523382993168684,0.4397623743715927,0.0037019589413949824,1.1535051171739883,2.0890710926621,256,age+stage+tumor_fraction,zscore
POLDIP2,0.6920271028171385,-0.36813015821071177,0.10748252881952945,0.44202522423207014,1.0834257521513107,256,age+stage+tumor_fraction,zscore
SEBOX,1.3024884049348948,0.26427659244445134,0.08862376563157572,0.9608570962807013,1.7655862162610751,256,age+stage+tumor_fraction,zscore
IFT20,1.0711255922135345,0.06871005089627728,0.7496001641906127,0.7024155238607689,1.6333779583752657,256,age+stage+tumor_fraction,zscore
COL6A1,1.001507743645533,0.0015066081413055888,0.9950437460571948,0.6225920602177933,1.6110352583537508,256,age+stage+tumor_fraction,zscore
PCBP3,1.156858693640235,0.14570830906766782,0.5014308289014909,0.7564531807674937,1.7692067018518398,256,age+stage+tumor_fraction,zscore
ARAF,0.9921953985301287,-0.007835216769433051,0.9661962266877915,0.6905973385632348,1.4255075336845062,256,age+stage+tumor_fraction,zscore
CFP,1.2239060411886122,0.2020474174088542,0.13796858147487076,0.9371508906217687,1.598404283289048,256,age+stage+tumor_fraction,zscore
TIMP1,1.250727485756355,0.2237253706296056,0.22819948465097978,0.8692132349124428,1.7996956106909598,256,age+stage+tumor_fraction,zscore
UXT,0.7304213552880341,-0.3141337123302813,0.03601114688642371,0.5445655190171881,0.9797082951995884,256,age+stage+tumor_fraction,zscore
CNNM3,0.8520186155873467,-0.16014690311059,0.5590607077424437,0.4978790479734278,1.4580563778737738,256,age+stage+tumor_fraction,zscore
LMAN2L,0.9376617587999909,-0.06436599330136389,0.6706324741439489,0.696974936153449,1.2614651235067107,256,age+stage+tumor_fraction,zscore
MCM3AP,1.121350670004256,0.11453391408786974,0.42286879720130977,0.8474190943847539,1.483831711429532,256,age+stage+tumor_fraction,zscore
PCNT,0.978797896245788,-0.02143009673572191,0.8755319704481356,0.7485761276919729,1.2798235025862332,256,age+stage+tumor_fraction,zscore
FTCD,1.2474565848334018,0.22110674630119023,0.13354071444841387,0.934497835669371,1.6652236866119248,256,age+stage+tumor_fraction,zscore
MXD1,1.39003341110136,0.32932778361729026,0.01799635472845311,1.0581070310268847,1.8260845333414932,256,age+stage+tumor_fraction,zscore
OCRL,1.0618253912494737,0.059989494282788325,0.8047764614294448,0.659875660318056,1.7086145607471914,256,age+stage+tumor_fraction,zscore
CALM1,1.5295291551122747,0.4249599462854493,0.004732551914305173,1.1389356069453687,2.054075245406464,256,age+stage+tumor_fraction,zscore
AGPAT3,1.4766130545217437,0.3897509885368986,0.007808044149403491,1.10804738352477,1.9677733508544422,256,age+stage+tumor_fraction,zscore
SLC26A3,1.2650513838336312,0.23511274098585766,0.1471978369734661,0.9205366327124566,1.7385022462645223,256,age+stage+tumor_fraction,zscore
SEMA6B,0.7098193795576515,-0.3427447362998935,0.015522740494801497,0.537761272976299,0.9369279212075491,256,age+stage+tumor_fraction,zscore
UHRF1,1.1239435172488081,0.11684349865084753,0.41926541696106845,0.846461886945262,1.4923873708295055,256,age+stage+tumor_fraction,zscore
DPP9,1.1716509516287503,0.15841382395442757,0.3084636270379921,0.8637718950177712,1.5892690655607788,256,age+stage+tumor_fraction,zscore
RAMP2,1.554740112615763,0.44130840151276274,0.0016760729879067523,1.1806340043231593,2.047388783420846,256,age+stage+tumor_fraction,zscore
LSR,1.3316938418943305,0.2864516972713193,0.10007731446837491,0.9465283784277002,1.873592518678765,256,age+stage+tumor_fraction,zscore
GRAMD1A,1.340693836556548,0.2931872684316593,0.13895084085969103,0.9092302609738457,1.9769029260591453,256,age+stage+tumor_fraction,zscore
HPN,1.296270459854772,0.2594912643172843,0.16408991399713196,0.899404092334061,1.8682560146368452,256,age+stage+tumor_fraction,zscore
GABRG1,1.1628408205183116,0.15086599445131002,0.25732378066285155,0.895676949335252,1.5096947340972289,256,age+stage+tumor_fraction,zscore
CKB,1.3562668165802916,0.3047359375516357,0.04504334247487536,1.0067561047243676,1.8271154941349483,256,age+stage+tumor_fraction,zscore
SP1,1.4902021716393505,0.39891179641689434,0.009931999279455435,1.1003794656851824,2.0181242758613758,256,age+stage+tumor_fraction,zscore
ITGB7,1.1466014329476018,0.1368022912276297,0.5553221544232377,0.7277466237406489,1.8065282656756358,256,age+stage+tumor_fraction,zscore
MYG1,1.3006180867682382,0.26283960283648944,0.08061187864139907,0.9684910113301227,1.7466423413733325,256,age+stage+tumor_fraction,zscore
RARG,1.324133450121054,0.280758245578319,0.099436932551823,0.9481616128257377,1.849188334575331,256,age+stage+tumor_fraction,zscore
PFDN5,1.359591369012528,0.3071841906382444,0.06936829627052514,0.9759444062229335,1.8940512173714055,256,age+stage+tumor_fraction,zscore
EFNB2,0.9012623115122327,-0.10395892999114154,0.4434163749538982,0.6908676696101265,1.1757298682260795,256,age+stage+tumor_fraction,zscore
RRP15,0.8124849090529315,-0.20765793842404873,0.3429294491019286,0.5289786828151738,1.2479363514718447,256,age+stage+tumor_fraction,zscore
RND2,0.8792095409650584,-0.128732024080521,0.3601123599255248,0.6673535591103407,1.158320662820019,256,age+stage+tumor_fraction,zscore
SRR,0.9554809351893762,-0.04554046820690998,0.8272674658868313,0.6347081027689396,1.4383679892026124,256,age+stage+tumor_fraction,zscore
