gene,HR,coef,p_value,CI_lower,CI_upper,n_samples
ZMYM2,1.0318708399599075,0.031373504149211695,0.5964730507481315,0.9187316083279291,1.1589428519798066,265
CRYL1,0.9995309293978089,-0.0004691806502210608,0.8523151655309191,0.9946058458220025,1.0044804009744805,265
PRKCD,1.0009071241326482,0.0009067129441993496,0.8389251534542866,0.9921945905201717,1.0096961631430315,265
EEF1AKMT1,0.9944295278395889,-0.005586045099799163,0.2811755466863489,0.9843780112904219,1.0045836807578938,265
XPO4,0.9939126285733461,-0.00610597500846212,0.18969193529298561,0.9848843276514465,1.0030236907040981,265
TKT,1.000139828728913,0.0001398189537874786,0.8848728842380457,0.9982487440678008,1.0020344958650513,265
PINX1,0.9967057274761005,-0.003299710585886969,0.9408876979973319,0.9134614334855329,1.087536124424016,265
C8orf74,0.9988363420214534,-0.0011643355541873768,0.7279325276905448,0.9923054707837589,1.0054101962723219,265
DCP1A,0.9894118771427912,-0.010644575871262975,0.1605898473079922,0.9748088445959169,1.00423366905028,265
SKA3,0.9772248877276564,-0.023038471515522334,0.2284146755092583,0.9412672468893614,1.0145561575102586,265
ZDHHC20,0.9984262915379748,-0.0015749480418492455,0.16143862343638815,0.9962276911582417,1.0006297440651362,265
HMBOX1,0.9959304496080598,-0.004077853546530035,0.17646110534109205,0.9900591415398847,1.0018365760592838,265
MICU2,0.9983159242238572,-0.0016854954258417646,0.19668082354225627,0.9957647521780889,1.0008736324306944,265
FGF9,1.0001360550430738,0.00013604578842581346,0.8727316992863976,0.9984726558780405,1.0018022253373575,265
INTS9,0.9978749248747912,-0.002127336301366823,0.5012721998922501,0.9917071390697197,1.004081070373202,265
EXTL3,1.0009206078432404,0.000920184343738058,0.7965814097650785,0.9939420573373303,1.007948155337259,265
CAB39L,0.9992939430339428,-0.0007063063416661213,0.8248623907772229,0.9930622753547582,1.005564715694786,265
CDADC1,1.003559125497211,0.003552806798315071,0.595638490576168,0.9904769097108872,1.0168141311468843,265
ATP8A2,0.9963330967804502,-0.0036736427897728625,0.4177755861773489,0.9875188972456026,1.0052259683423919,265
AMER2,0.9973118173978579,-0.0026918022533041737,0.267207396828262,0.9925807812058297,1.002065403596771,265
MTMR6,1.000030943331413,3.0942852677847135e-05,0.9858404663242237,0.9966194199109413,1.0034541447222471,265
SPATA13,0.9977441734951222,-0.0022583747144216356,0.4551280589340957,0.9918487017073291,1.003674687510163,265
CACNA2D3,0.9928069939973053,-0.0072190003972694445,0.23985766341404222,0.9809270591218513,1.0048308058831166,265
MIPEP,0.9979666049329172,-0.002035465221603045,0.11682371578940695,0.9954311184672011,1.000508549596994,265
WNT5A,0.9972289119651667,-0.0027749346070520663,0.15142096354641804,0.9934552505002645,1.0010169077655555,265
ESD,0.9981703751536903,-0.0018313006542273337,0.24835046109743897,0.9950715706801648,1.0012788297764594,265
LRRC63,0.9982606426670245,-0.001740871771295844,0.3080927035279182,0.9949243901148926,1.001608082582942,265
LCP1,1.0030713509883553,0.0030666440252695567,0.7883686095987921,0.980860785113082,1.02578485188151,265
CPB2,0.999461581014432,-0.0005385639851193694,0.5378736428851393,0.9977504767905029,1.0011756197172046,265
ZC3H13,0.9985480837396564,-0.001452971312112075,0.2526118512509536,0.9960655401734264,1.0010368146723896,265
ERICH6B,0.9968745318631087,-0.0031303626134430956,0.13042115658723916,0.9928387880779426,1.0009266803537467,265
SLC25A30,0.9992572426775057,-0.0007430333033807669,0.7657926217372415,0.9943838985385437,1.0041544704323746,265
NUFIP1,0.9974493935116787,-0.002553864826722495,0.21799469924199394,0.9934046855390275,1.001510569760373,265
TSC22D1,0.9994052369437973,-0.0005949399979116706,0.6902985558013377,0.9964847599160526,1.0023342732455145,265
ENOX1,0.9983664614962526,-0.0016348741825558228,0.39131549954707867,0.9946415880635681,1.0021052843578127,265
DNAJC15,0.9977593146018885,-0.0022431994898661125,0.3605241945490474,0.9929732596714437,1.0025684379499107,265
EPSTI1,1.0301191949254649,0.02967451877473482,0.5796883954519234,0.9274285193258486,1.1441804232257584,265
TNFSF11,0.9955590668396957,-0.004450823396084313,0.1791451682069456,0.9891152451462063,1.0020448683107905,265
AKAP11,1.0011835913539588,0.001182891461915166,0.709288223460999,0.994976803328062,1.0074290980891456,265
RGCC,0.9972431895668215,-0.002760617433456019,0.8711175948823323,0.9645333686219134,1.0310622851320328,265
TDRD3,0.9989334542565587,-0.0010671149080823093,0.713280586715475,0.9932637844970971,1.0046354871764243,265
NAA16,0.9979321194173298,-0.0020700215998100333,0.3090118820211798,0.9939601104703867,1.0019200010888505,265
DIAPH3,0.9989901382788937,-0.0010103719750070646,0.6020864218274034,0.9952031581915741,1.0027915287085276,265
MTRF1,0.998176222519482,-0.0018254425874984104,0.1295458064322641,0.9958231145766502,1.0005348908042153,265
WBP4,1.0021286614283405,0.0021263990386078766,0.4658057662074899,0.996418376728067,1.0078716706870121,265
SUGT1,0.9956438423290033,-0.004365673370470711,0.27356180887443193,0.9878932618742023,1.0034552304638487,265
CNMD,1.0012310091938716,0.0012302521232974714,0.5162078758743414,0.9975191589827953,1.004956671502556,265
OLFM4,0.9985938555113725,-0.0014071340375303245,0.16187311721775932,0.9966269254623583,1.0005646674681685,265
ELP3,1.000436185550742,0.0004360904494781265,0.7689403236687685,0.9975295682695366,1.0033512721789102,265
SCARA5,1.0002069389680706,0.00020691755915588735,0.7732630424476068,0.9988000094716434,1.0016158502932817,265
PBK,0.9975206819335859,-0.0024823966650542924,0.05887029558984719,0.9949549389939373,1.0000930412902944,265
ESCO2,0.990885865635266,-0.009155922187686547,0.4293855886993403,0.9686378576757501,1.013644873504856,265
CCDC25,0.9963610553311455,-0.003645581734173849,0.5522880918973054,0.9844543277349979,1.0084117918041446,265
CLU,0.9995071620578753,-0.0004929594266598017,0.7944257090764418,0.9958078646131646,1.0032202019142205,265
ADAM2,0.9973766063436201,-0.0026268407836191523,0.3936173079221337,0.9913753309664682,1.003414210349322,265
EPHX2,1.0003500362223512,0.00034997497396498697,0.7648492817197083,0.9980586659842865,1.0026466670505463,265
CHRNA2,0.9979176758793807,-0.002084495171902938,0.32143481545600044,0.9938142127056978,1.0020380822702186,265
TRIM35,0.9990568321952311,-0.0009436128673907374,0.3592664021543698,0.9970434015680609,1.0010743287465969,265
STMN4,0.9994192960292015,-0.0005808726446522263,0.5618062533730309,0.9974599894982122,1.0013824512179044,265
DPYSL2,0.9969515934041793,-0.0030530624515760158,0.12305920017314992,0.9930904632897438,1.0008277355707003,265
BNIP3L,0.9974319255984301,-0.002571377561020759,0.7266288094175313,0.9831567136233267,1.0119144104061453,265
PPP2R2A,0.9992044938388134,-0.0007958227441198296,0.36748812044137447,0.997476558828793,1.0009354221616815,265
EBF2,0.999068852124208,-0.0009315816632764366,0.8482486333729843,0.9895812241026358,1.0086474429523526,265
NEFL,0.9979513329131303,-0.002050768475807671,0.1603386715419206,0.9950983049450554,1.0008125407449895,265
ADAM7,0.998240914857427,-0.0017606341496659028,0.4333060850696523,0.9938542782021443,1.0026469130846902,265
ADAMDEC1,0.9989096747557263,-0.001090920081259378,0.714339749817603,0.9930916166341615,1.0047618181517401,265
NKX3-1,1.0000731919276,7.318924920160384e-05,0.8988976975773392,0.9989447119721284,1.0012029466953758,265
PIBF1,0.9964890574726696,-0.0035171203502717945,0.031834217263824474,0.9932939711572218,0.9996944212858767,265
BORA,0.9902640613342457,-0.009783642798805647,0.1488143925327328,0.9771983763392488,1.0035044417938708,265
RHOBTB2,0.999748715773971,-0.00025131580320029696,0.8283107050127332,0.9974805810528923,1.0020220079238864,265
KLHL1,0.9991940430564805,-0.000806281901430109,0.4242155525585517,0.9972200821440682,1.0011719113527826,265
PEBP4,0.999922124289148,-7.78787433227099e-05,0.9703788290730356,0.9958202821093078,1.0040408621976358,265
BIN3,1.0087915177416293,0.008753097367590041,0.5517787492863591,0.9801247554860114,1.038296727606718,265
PDLIM2,1.0055219837623999,0.005506793504644575,0.546020979746868,0.9877057004720324,1.023659638034155,265
SORBS3,0.9929400499600982,-0.0070849894079071125,0.5642501622458777,0.9693101890556886,1.01714596003088,265
PPP3CC,0.9994177839102892,-0.0005823856433128285,0.6460359933699547,0.9969369795384293,1.0019047615814225,265
SLC39A14,0.9998168609306427,-0.0001831558413644732,0.790533070962539,0.99846653801634,1.001169010017284,265
FHIP2B,0.9982927792910496,-0.001708679670974921,0.04280433784728611,0.9966436641254344,0.9999446231960603,265
HR,0.9973093435989417,-0.0026942827232446166,0.6667648483432032,0.9851532351020811,1.0096154500540102,265
SFTPC,0.9996320653389585,-0.00036800236560662086,0.8120121692358022,0.9966050680641378,1.0026682565390315,265
BMP1,0.9794033895748117,-0.02081167885120186,0.2867664047669294,0.9426091309947695,1.0176338929565842,265
DMTN,0.9929435628546613,-0.007081451542404282,0.8893825526983266,0.8986409021003203,1.0971422697432964,265
XPO7,0.9987051500830679,-0.0012956889594535246,0.6645705856790125,0.9928731943317277,1.0045713616770269,265
FGF17,1.0000255975260237,2.559719841264829e-05,0.9747169522981993,0.9984438182390593,1.0016098827383764,265
DOK2,0.9998008112435425,-0.00019920859717263402,0.8154009672408259,0.9981301582257711,1.0014742605714773,265
GFRA2,0.9987297763923907,-0.0012710310254226372,0.48366114472243826,0.9951839478215517,1.0022882387082586,265
RB1,0.9995011689533256,-0.0004989555042715611,0.7839016821246432,0.9959432883414916,1.0030717596407195,265
RCBTB2,1.0001838536863654,0.00018383678734775258,0.894886387315985,0.997459977784739,1.0029151679816044,265
ITM2B,0.9996578181734446,-0.0003422403841152616,0.8566062191416935,0.9959537719917944,1.0033756400528246,265
MED4,0.9981654486029324,-0.0018362362474269084,0.2997098774338622,0.9947074587367976,1.001635459786299,265
SUCLA2,0.9953566792134012,-0.004654134487869978,0.10361422632367898,0.9897937021016898,1.0009509221477577,265
GPC5,0.9984483739486641,-0.0015528310696907425,0.46604279700626094,0.9942882706238829,1.002625883150779,265
SPRY2,1.0029603563671645,0.0029559831410003934,0.7674829488017653,0.9834986856844391,1.0228071385210857,265
RBM26,0.999159989337733,-0.0008403636689235129,0.712563951458087,0.9947029869980988,1.0036369623320402,265
OBI1,0.9936444117318463,-0.006375871004087719,0.4805894187664753,0.9761954533011411,1.0114052607263588,265
EDNRB,0.993267986974734,-0.006754775239484216,0.010619448842404318,0.988134487161573,0.9984281560527309,265
SCEL,1.002938926612312,0.0029346164103422946,0.6981004806453786,0.9881766287698454,1.0179217573344737,265
FBXL3,1.0022733704612083,0.002270790264337042,0.42180167317701145,0.9967356466861393,1.007841861054652,265
CLN5,0.9935689975738818,-0.006451770409403237,0.5799908162407688,0.9711232055368233,1.0165335843192722,265
ACOD1,0.9967374327207409,-0.003267901056248869,0.6312962261595474,0.9835229792007584,1.0101294334719773,265
DCT,0.9975002823734244,-0.0025028471370315128,0.07216887351650261,0.994782585181376,1.0002254041807983,265
TGDS,0.9974177829627584,-0.002585556710067667,0.2566409956042552,0.9929719176514209,1.0018835538907755,265
GPR180,0.998714602837286,-0.0012862239942609498,0.4603876909741592,0.9953098495084961,1.0021310031373538,265
CLDN10,0.999818447988448,-0.00018156849411354135,0.9050298285368389,0.9968407156034416,1.0028050753654203,265
DNAJC3,0.9982236902093651,-0.001777889299613102,0.9739750842472938,0.8970968263157035,1.1107502629203758,265
MBNL2,0.9987042282630573,-0.0012966119750562775,0.6515902002347325,0.9930993827590437,1.0043407063445038,265
NIPBL,0.9986077988507047,-0.001393171161721569,0.5278358319550945,0.9942979319475712,1.002936347229607,265
NUP155,1.0002828420175118,0.00028280202524910404,0.7135903777008958,0.9987734083094796,1.0017945569137494,265
GDNF,0.9801792322480429,-0.020019833990842256,0.43983500233210815,0.9316338464343519,1.0312542110910337,265
OSMR,0.9931070084886898,-0.006916857914471776,0.3951798238286991,0.9773982116352409,1.0090682779737083,265
FYB1,1.0053536230395659,0.005339343342478397,0.7558208377874078,0.972084254512243,1.039761628343556,265
C9,1.0236580178232164,0.023382503868413153,0.5091877946518933,0.9549996105896404,1.097252528518595,265
DAB2,0.9919274797858408,-0.008105279424164996,0.22754063769257588,0.9789546548363587,1.005072216872763,265
TTC33,0.9916401625827489,-0.008394976834996192,0.37386585501977343,0.973460595479411,1.0101592366590444,265
MROH2B,1.0000623031309004,6.230119014085004e-05,0.9541801764140888,0.997939264805444,1.002189858055603,265
RAB2B,0.998024514147864,-0.001977439697932621,0.6342999355672289,0.9899259785991181,1.0061893034160314,265
METTL3,0.9986842157977036,-0.001316650606413915,0.5809224498927212,0.9940266038310224,1.0033636514752882,265
DAD1,0.97137717439017,-0.02904044698896933,0.42031204710070724,0.9051368651910106,1.0424651245721925,265
LRP10,0.9690672857902792,-0.031421231122042495,0.4850095813097992,0.8872599451433454,1.0584174452248256,265
REM2,1.014740985675782,0.014633393401805578,0.7340534081955683,0.9325922768466466,1.104125879630868,265
HAUS4,1.00326038507584,0.0032550815449937645,0.6327630902674659,0.9899544971478877,1.0167451162274568,265
AJUBA,0.9962795955761061,-0.003727342341684999,0.442011154400199,0.9868573894980368,1.0057917619344776,265
C14orf93,1.0001305805506382,0.00013057202574018198,0.9147198404558122,0.9977433259427314,1.0025235470329468,265
SLC7A8,0.9995568575027415,-0.0004432407139120842,0.7917399726091852,0.9962736992463184,1.002850835203806,265
C6,0.9992181661350902,-0.000782139656401919,0.7668577499911504,0.9940651209207608,1.004397923759323,265
FBXO4,0.997816172282854,-0.002186215746224678,0.20357833526058863,0.9944590273320871,1.0011846504528996,265
ACIN1,1.0001488238967216,0.0001488128235439461,0.8591373275746469,0.9985064751463473,1.001793873991038,265
OXCT1,0.9994865403559816,-0.0005135915095617838,0.9508414517360518,0.9832994755562001,1.015940076432669,265
DROSHA,0.9980442350307316,-0.001957679974850576,0.014501364566506131,0.9964789575788213,0.9996119712335094,265
PSMB5,0.9982819418594125,-0.001719535695066934,0.09255217216205043,0.9962837862259383,1.0002841050116187,265
C5orf22,0.9999348027117242,-6.51994137114585e-05,0.9815775807539937,0.9944163526911634,1.0054838770181256,265
PDZD2,0.9981647974107672,-0.0018368886366461337,0.35445867836941214,0.9942914216002127,1.0020532623992466,265
SLC22A17,1.0082034083561455,0.008169943295618137,0.4694556020224483,0.9861304919410245,1.0307703908639902,265
GOLPH3,1.0011825428255547,0.0011818441725246842,0.4475066332309131,0.9981340376471958,1.0042403587612587,265
ZFR,0.9852698067791695,-0.014839759806205667,0.46420326819458513,0.9468856035692396,1.0252100026565425,265
EFS,1.000452070191093,0.0004519680381498608,0.9135872897257686,0.9923183087083608,1.0086525018897,265
NGDN,0.9998006016156523,-0.0001994182668486916,0.8882996250081999,0.9970222855439507,1.0025866597812931,265
SUB1,0.9994279662392462,-0.0005721974344864686,0.8232391714153211,0.9944228982493936,1.0044582254285646,265
NPR3,0.9989695351936814,-0.0010309961001950677,0.2574957500577454,0.9971883998810833,1.0007538518940713,265
JPH4,0.993175487119768,-0.006847906361752814,0.6591088109951762,0.963413513890483,1.0238568734958788,265
DHRS2,1.0134459061297798,0.013356312155249067,0.2836128161545196,0.9890029891064457,1.0384929226342987,265
CARMIL3,1.0002458434799728,0.00024581326541651467,0.9724893778805459,0.9863692250849678,1.0143176834341907,265
CPNE6,1.0004014430006005,0.00040136244391767296,0.9901157260337728,0.9388515115528251,1.0659865110110895,265
DCAF11,0.9839607560409384,-0.016169264797411792,0.6290237854769677,0.921485069979852,1.0506722257039105,265
FITM1,1.0263867526453114,0.02604462761607592,0.47238154576893643,0.9560065463844614,1.1019482763898683,265
PSME1,0.9984185112595064,-0.0015827406138683522,0.05728607198648257,0.9967906916996245,1.0000489891473017,265
EMC9,0.9987513435886504,-0.0012494366323194273,0.1874212606629332,0.996897727170356,1.0006084065930212,265
TGM1,0.9978212882399925,-0.0021810886054090765,0.09875638403634969,0.9952408832324113,1.0004083835776387,265
CIDEB,0.9977844332865083,-0.00221802471266791,0.41619860960185695,0.9924635715652221,1.003133821565613,265
ADCY4,0.9994083312458393,-0.0005918438591909344,0.507507268547876,0.9976605567051495,1.0011591676654663,265
RIPK3,0.9957608399356248,-0.004248170777654583,0.1448532130896515,0.9900903347991434,1.0014638215314478,265
SDR39U1,0.9978207097704522,-0.0021816683381876683,0.24085586143250803,0.9941894666266147,1.001465215906116,265
CMA1,1.043635653666713,0.04271043780831006,0.5130448141567707,0.9182665580438638,1.1861211410383516,265
ZSCAN26,0.9966198368333704,-0.0033858888242251028,0.2843605198069366,0.9904611541943934,1.0028168141310394,265
ATP12A,0.9932139063519381,-0.006809223883583089,0.19082008635208744,0.9831326375687551,1.0033985507900376,265
SEMA5A,0.9983939613925735,-0.0016073296699468816,0.5122187587302043,0.9936064044172795,1.0032045865583397,265
CCT5,0.9982040712102297,-0.0017975434033228866,0.2851264882762816,0.9949193025212779,1.0014996847036923,265
CMBL,0.9980662821092818,-0.0019355899368874818,0.48569264634054865,0.9926500493438908,1.0035120676635818,265
ROPN1L,0.9963786747258416,-0.003627898145664184,0.4331291818164281,0.987381061854959,1.0054582792821045,265
ANKRD33B,0.9992822449443685,-0.000718012765113838,0.26888687586300253,0.9980111370648449,1.0005549717589732,265
CTNND2,0.9979590211817663,-0.0020430644538106404,0.24851401625125355,0.994502044316123,1.0014280148040544,265
TARS1,1.0044450348031095,0.004435184814151539,0.4994087116953091,0.9916004495553815,1.0174560009457434,265
SLC45A2,1.00425132101941,0.004242309685226761,0.8926948050752332,0.9442196112208139,1.0680997341977243,265
AMACR,0.9984444281233134,-0.001556783034810479,0.461273721604775,0.9943179430156346,1.0025880384166166,265
SKOR1,0.9967177585081012,-0.0032876398622445993,0.4773584025314396,0.9877199341208827,1.0057975503042038,265
RAI14,0.9917026524826378,-0.008331962111132104,0.8218992500047373,0.9223061056461327,1.0663207637036238,265
BRIX1,0.9981834192385749,-0.0018182327452010121,0.04731122350798019,0.9963916384332884,0.9999784221488354,265
RAD1,0.9983255630145134,-0.0016758404219586844,0.3368155524544906,0.9949173721082004,1.0017454290262968,265
TTC23L,0.9998871107081894,-0.00011289566428635231,0.9449194043731561,0.9966898570466693,1.003094620750773,265
NADK2,1.0000927973173939,9.279301198911519e-05,0.9404892797984112,0.9976593813269995,1.0025321487136925,265
MTDH,0.9991293456586378,-0.0008710335809937988,0.6022929258898382,0.9958614557074695,1.0024079590941537,265
LAPTM4B,0.9890467997157532,-0.011013628240616847,0.7328784756319472,0.9284292119797491,1.0536221387757343,265
SDC2,0.9982037236437361,-0.0017978915952048045,0.22590786306857297,0.9953032657294965,1.0011126339125516,265
DNAH5,0.9999091142357736,-9.08898945878149e-05,0.9565791963328056,0.9966429229654784,1.003186009445432,265
TRIO,0.9974998105133639,-0.0025033201796766176,0.23808712201842713,0.9933600713652231,1.0016568016537164,265
ANKH,0.9988713481509174,-0.0011292892562332175,0.4112064024194816,0.9961846027208614,1.0015653398292954,265
MARCHF11,1.0069801484956509,0.006955900032330815,0.6147221962634316,0.9800716860185441,1.0346273991279624,265
RETREG1,0.9979389893030882,-0.0020631375022064097,0.07238229839409661,0.9956955485504776,1.0001874848401835,265
MYO10,0.9998817562092822,-0.00011825078206600388,0.937815164390585,0.9969157570960132,1.002856579689783,265
RNF19A,0.9990622007173015,-0.0009382392915607884,0.22718326350609075,0.9975420599958267,1.0005846579604607,265
PABPC3,0.9983181667310785,-0.0016832491382205328,0.18868018269264206,0.9958157355612073,1.0008268863753493,265
YWHAZ,0.9950400526238931,-0.00497228874035073,0.020096348970161187,0.9908771415001046,0.999220453129865,265
GRHL2,0.996691311669463,-0.003314174143677724,0.1252783143310731,0.9924770162228653,1.0009235020252834,265
RRM2B,0.9990722682768504,-0.000928162332572075,0.8181087719849214,0.9912006164263011,1.0070064331059323,265
ATP6V1C1,0.9986724665770204,-0.0013284153761088577,0.743249556354986,0.990765709776054,1.0066423228600263,265
BAALC,1.003043222073672,0.003038600846616753,0.33214224167185175,0.9969024517411573,1.0092218186350328,265
FZD6,1.0005706455111987,0.0005704827549634695,0.7745109966230168,0.996673040922152,1.0044834921313919,265
SLC25A32,0.99546562711848,-0.004544684332684289,0.3157545441210432,0.9866661847144633,1.0043435461013244,265
DCAF13,0.9978540605530707,-0.0021482452743523234,0.038541789754632495,0.9958255042540568,0.9998867491429735,265
DCSTAMP,0.9891525302839349,-0.010906732472653585,0.08358295619133095,0.9770070860639541,1.001448957866682,265
DPYS,0.9967519382294027,-0.003253348173375839,0.7853658927530883,0.9736849513643253,1.0203653912612705,265
LRP12,0.9974253879715816,-0.0025779320416885613,0.2947200391655594,0.9926273325384738,1.0022466357299302,265
ZFPM2,0.9983558819367269,-0.0016454711086238264,0.021942926595092324,0.9969516919349973,0.9997620497168953,265
OXR1,1.0000505803159634,5.057903682238183e-05,0.9564970335591412,0.9982348476949275,1.001869615651745,265
ANGPT1,0.9964235083815082,-0.0035829025549787897,0.10982505258002004,0.992057036017081,1.0008091994805615,265
CSMD3,0.9916263661268577,-0.008408889696118698,0.09597181178903472,0.9818573749662246,1.0014925538770665,265
EIF3H,0.9946873870097713,-0.005326775099426832,0.08431641264170506,0.9886894456536601,1.0007217152219061,265
UTP23,0.9992579749808145,-0.0007423004560125409,0.6834597597524876,0.9956988718317802,1.0028298000637426,265
RAD21,0.9983875528348346,-0.0016137485572345085,0.38299786609563224,0.9947743910048952,1.0020138381815504,265
SLC30A8,0.9964487333284042,-0.003557587387885299,0.15254999933060248,0.9916037993948889,1.001317339402783,265
CDH10,1.0003286346855715,0.0003285806970212379,0.917971718645302,0.9940929385908657,1.0066034457405353,265
SHCBP1,0.9980003367861374,-0.002001665209670634,0.04750873225382521,0.996026576133854,0.9999780087106757,265
RIDA,0.9982733930847938,-0.0017280992189213974,0.015035256469207146,0.9968838103266212,0.9996649128191936,265
MATN2,0.9990134935111923,-0.0009869934065920493,0.26259588188442295,0.9972899053816444,1.0007400604696888,265
POP1,0.9947339486252068,-0.005279965894549002,0.19297468283586844,0.986857924544134,1.0026728305440522,265
STK3,0.998334950093212,-0.0016664376430314098,0.12204311617090766,0.996228389976901,1.0004459646052903,265
OSR2,0.9995237676619592,-0.00047634577267643204,0.9708129174640918,0.9743419580195736,1.0253563996687578,265
KHDRBS3,0.9980823591861757,-0.0019194818409654618,0.05008158829307143,0.9961677149865565,1.000000683350881,265
ZFAT,0.9980845599430652,-0.0019172768581372896,0.4335584695655129,0.993306714491953,1.0028853870239414,265
EIF3E,0.9990077692173065,-0.000992723369523488,0.5728388452622413,0.9955665456789475,1.002460887509956,265
EMC2,0.9992740353723176,-0.0007262282676060169,0.3764231733013442,0.9976672579920906,1.0008834005226943,265
ENY2,0.995745887644894,-0.004263186836123293,0.4290912989324598,0.9852794096450922,1.0063235494983802,265
EBAG9,0.9996464030879355,-0.00035365944219345756,0.6381553391161012,0.9981740780952898,1.001120899786831,265
SYBU,0.9989438907047162,-0.0010566673716666385,0.2807321940613817,0.9970277843007348,1.0008636795173618,265
KCNV1,1.002911642192979,0.002907411572894053,0.7330531060176044,0.986294568357164,1.01980868020149,265
MYC,1.0016129033054382,0.0016116039738450015,0.49081706460806207,0.9970316343353232,1.006215222786544,265
WASHC5,0.9959524922860856,-0.004055721043095031,0.11983676311887781,0.9908757286449523,1.0010552667864243,265
SQLE,0.999439487710426,-0.0005606694353116145,0.7536463460700846,0.9959460745121193,1.0029451545197328,265
MTSS1,0.9993611767497593,-0.0006390273847551734,0.6395644502840376,0.9966919960986407,1.0020375055724056,265
NDUFB9,1.0112732888969576,0.011210218936959592,0.21987461624386243,0.9933237991683074,1.0295471282302266,265
KLHL38,1.0289344927682968,0.028523793764525265,0.12883307333319555,0.9917470257739176,1.0675163755416184,265
FBXO32,0.996076698486394,-0.003931017849944425,0.6165637391469676,0.9808674236338892,1.0115218074954475,265
NTAQ1,0.9990224410791146,-0.0009780370432279529,0.45579463874289117,0.996457931007578,1.0015935512405318,265
ZHX1,0.9989238208337765,-0.0010767586628211913,0.31664455874375297,0.9968207996575664,1.0010312788135416,265
TBC1D31,0.9989403909640746,-0.0010601708184616637,0.4320627128435649,0.996301928444864,1.0015858408073748,265
DERL1,1.0001202665239066,0.00012025929246812456,0.9693898722058857,0.9939959984257569,1.0062822678320469,265
HAS2,0.9981230856019563,-0.0018786780089826653,0.16147549749934828,0.9955016065959327,1.0007514678134928,265
MTBP,0.998430701508307,-0.0015705311303252094,0.2851204896155234,0.9955595541019372,1.001310129170132,265
COL14A1,0.9981907845542293,-0.0018108540527291023,0.3782958882161198,0.9941777329456005,1.0022200350603787,265
SLA,0.9950492825564526,-0.004963012842634483,0.09479762223653063,0.9892723434288896,1.0008599566063605,265
DNAAF11,0.9977753011387996,-0.002227177180069637,0.24338898573718742,0.994048664572939,1.0015159086706593,265
ADCY8,0.9981037405068145,-0.0018980596693123355,0.2704028686184103,0.9947404375706541,1.0014784150593414,265
ASAP1,0.9987974949084293,-0.001203228680956525,0.09964527609737142,0.9973680052291632,1.000229033420957,265
CYRIB,1.000407078991498,0.0004069961573246689,0.8854476262370621,0.994883137164997,1.0059616916899465,265
WNT7B,0.9992712277581514,-0.0007290379254287406,0.5415557853559463,0.9969350022295465,1.0016129280165111,265
PPARA,0.9995956170642536,-0.00040446472057480105,0.8279438777628716,0.9959562749537868,1.003248257761546,265
GTSE1,1.0005065443396304,0.0005064160893542811,0.9021666926036771,0.9924604701100688,1.0086178496916978,265
TRMU,0.9985913800975331,-0.00140961294013307,0.29774222271063344,0.9959453840755043,1.0012444059176417,265
BRD1,0.9999850833343479,-1.4916776906699448e-05,0.9898525683777057,0.997688988870239,1.0022864620602328,265
TTLL8,0.9990704000510913,-0.0009300322949013042,0.6502656584851728,0.9950617834995048,1.0030951653553724,265
TEF,0.9986005460837206,-0.0014004340664681442,0.6102737118428775,0.9932372261197103,1.0039928271058545,265
ZC3H7B,1.0006368811471515,0.0006366784244226348,0.7902560384329519,0.9959532746535359,1.0053425129408944,265
RANGAP1,0.9999815207319961,-1.847943874770211e-05,0.9912484363467271,0.9966849856072707,1.003288959145108,265
L3MBTL2,0.9976057008377603,-0.0023971700799516405,0.26559920284307886,0.9934042882312902,1.001824882511768,265
RBX1,0.9904037395507483,-0.009642601260520627,0.1724035574533601,0.9767808212752251,1.0042166532667014,265
XPNPEP3,0.9988980638909378,-0.0011025436870389232,0.4537554946110839,0.996020935732789,1.0017835029852742,265
ST13,0.9969373143854913,-0.0030673852341869703,0.6098316693615896,0.9852613890186592,1.0087516063164566,265
SLC25A17,0.9997901724546144,-0.00020984956226486684,0.876039750195885,0.997157530663859,1.0024297648049207,265
ADSL,0.9989299406771619,-0.0010706322450590774,0.47134448304033305,0.9960240339805808,1.0018443253757199,265
FAM83F,0.9986462426747852,-0.0013546744824950662,0.4346477623068865,0.9952581160546167,1.0020459033902895,265
MIEF1,0.9970535550450322,-0.002950794269348816,0.1357239885167434,0.9931959056132238,1.0009261878844993,265
TAB1,0.99805802166563,-0.0019438664191047973,0.2419320077636929,0.9948137738734245,1.001312849471918,265
SYNGR1,0.9945335200255596,-0.005481475850835921,0.45961962502600595,0.9801888196337532,1.0090881497954705,265
CACNA1I,0.9991143670793438,-0.0008860253251927858,0.46132857722178366,0.9967618650629079,1.0014724213404342,265
DEPTOR,0.9969186038847496,-0.003086153391475321,0.4627219160049062,0.9887410817253809,1.0051637593911116,265
NPTXR,0.9984986655740047,-0.001502462557801562,0.29043181467936324,0.995721206256577,1.0012838723213469,265
DSCC1,0.9969147076710808,-0.0030900616556678966,0.40157552508119576,0.9897426735293191,1.0041387129717165,265
ENPP2,0.9950521157184632,-0.004960165588707601,0.4842433329066367,0.9813182878629093,1.0089781523913792,265
JOSD1,0.9996862173789774,-0.00031383186109001406,0.7605827612211638,0.9976702854280188,1.0017062228015932,265
