gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,feature_type,gene_transform,q_value
GNAI3,1.3000344513333693,0.2623907651420138,0.1390690645175122,0.9182683688579795,1.8405181229922623,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.44729766270717286
CDC45,1.2368861694221438,0.2125970676903775,0.21555701161767005,0.8835003934200476,1.731620503512805,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5223022961801671
SCML2,1.327498300811307,0.28329619414165524,0.0835246281446585,0.9631481492384781,1.8296787883050474,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3695865110012311
APOH,1.2977940667111438,0.26066595138922827,0.1693715143016286,0.8948457302653074,1.8821897256986297,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.48322709946159037
NARF,1.1242463898068669,0.11711293546216012,0.574610552691391,0.7468848887908907,1.692268733726708,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7787124315266034
CAV2,1.294612647293255,0.25821153634870586,0.1306329450162061,0.9262721510145161,1.8094270724818373,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.438607030274043
KLF6,0.6140097266866789,-0.48774450945122105,0.000442391034212919,0.4677441714440779,0.8060131317123723,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08056203956656578
SCMH1,1.2827955740096866,0.24904173857341666,0.09801528057617082,0.9550703873522622,1.7229771820910849,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.39338430362677623
TBX2,1.1759801119309303,0.16210193771007358,0.25437571564791506,0.8898992808722646,1.5540289259494169,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5559077642419041
TBX4,1.3179348254251557,0.2760659852560926,0.11888163816702446,0.9315603308060794,1.8645622260078965,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4220860686340253
NGFR,1.1090127808254675,0.10347023294155804,0.5886675081830548,0.7621985931820346,1.6136337157217753,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7870780508904934
WNT3,0.7269395816928869,-0.3189119112392977,0.18643514492167,0.45293371782149583,1.1667074775830477,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.49731507784761503
WNT9A,1.2522996479046467,0.2249815794288601,0.21539777689078557,0.8772568159736203,1.7876799354378123,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5221573493027859
FER,1.1303857410009452,0.1225589381905622,0.44954440925341277,0.8227464750773434,1.5530566974937658,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6973979774151841
XPO6,1.2069906836688469,0.18813022350138642,0.1591995873792647,0.9288631829340569,1.568397302454839,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4718788371585918
TFE3,1.2740539381284408,0.24220389387420008,0.09297313015758288,0.9604284480134038,1.6900930419315685,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.38626741447887847
AXIN2,1.2283989839302865,0.20571168243528432,0.22642358442000093,0.8802010190405325,1.7143402825934169,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5324374538779776
BRAT1,1.226784680727476,0.2043966659999124,0.3621154151506947,0.7904237002549063,1.9040429232856537,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6345998605678489
GNA12,0.80687082135635,-0.21459169619389643,0.21409373704478174,0.5751484743286807,1.1319520983102187,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5209648194742923
SLC22A18,0.757975549255009,-0.2771041507795442,0.04026965222282283,0.5816349283029059,0.9877792844126246,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2746878398593157
PIH1D2,0.7978688123533784,-0.22581109059390225,0.27782069258633824,0.530659497935247,1.1996292240186568,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5742648108465082
DLAT,1.4292359430466202,0.35713999591792966,0.02984934120899418,1.0354926736797812,1.9726990183689668,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.23887249817740072
FGF23,0.93604761960956,-0.06608892814742778,0.7608088934191161,0.6116502403823458,1.4324937494163583,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.884075644071166
FGF6,0.9596680149456328,-0.04116787209397326,0.8021007978864899,0.6955114600024309,1.3241517241232408,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9044622266501112
CCND2,0.7555930158236008,-0.28025238661666396,0.05133709086179978,0.569992680352555,1.001628310750017,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.30184583458011544
GPR107,1.1997520228630432,0.1821148878252637,0.19825523008163298,0.9090763376137275,1.5833707872567864,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.507654014362621
NALCN,0.6552103413211872,-0.42279896311058945,0.0022745432188445904,0.49940805457518017,0.8596188776719066,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.0856664604605482
BTBD17,0.786696104365712,-0.2399132495268606,0.12272013696623305,0.580092299902398,1.066883254144758,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.427091558477388
TH,0.6906730722352267,-0.3700886898420275,0.025702710722400594,0.49894264407862043,0.9560804200085155,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.22155230462410622
SCNN1G,1.115394606188656,0.10920824919746379,0.4401260860688818,0.8453046428355221,1.47178314712844,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6912256292422376
DRP2,1.2587071336101934,0.23008510974201554,0.13519651534594898,0.9307380110366706,1.7022444870780795,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4437833922257585
TSPAN32,1.3660906007504077,0.31195308453510395,0.07007275293779484,0.9747466320604489,1.9145524263200302,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.34247405956601534
LHX2,0.7086251050303074,-0.3444286581206298,0.13991765679887183,0.44853823074491617,1.1195245021706675,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.44783800704926047
GMPR,0.7881410065083614,-0.23807826286302206,0.0778119427318358,0.6049097429242418,1.0268742624927552,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3572471083364811
GLRA1,1.1984819059425844,0.18105567752559173,0.2137194446396064,0.9009183337215243,1.594327504623467,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5208823348045367
MID2,0.9151371149656559,-0.08868137251188647,0.5956809344558605,0.6595187710903915,1.2698288144294263,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7912784087186809
TRIM25,1.2785708716873943,0.24574294767959717,0.3037840036775164,0.8004149975156901,2.0423698693819365,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5931505013564592
DGKE,1.250460322034338,0.22351174115148248,0.12776302052899108,0.9378821109997328,1.6672148862242941,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.43480818887155775
SCPEP1,0.6228296388497664,-0.4734822504793632,0.0001798267491097668,0.486154303298553,0.7979292919916956,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.07852188738048618
HDDC2,0.8528434642069643,-0.1591792603977224,0.23784718978763286,0.6547592607732613,1.1108540466942844,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5426814609736071
TPD52L1,0.8545763747732309,-0.15714940093173996,0.3502991035001374,0.6145172682766729,1.1884137647890403,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6253586406557687
PEMT,1.4918269320338091,0.4000014977569878,0.008072694164045041,1.109652245139005,2.005626181437244,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.13322804025699833
CDH1,0.6530827589700303,-0.4260514211816937,0.0024344104033598136,0.49583167061558037,0.860205419178612,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08655522532822253
CDH4,0.5927150945264221,-0.5230414431152617,0.00011053628963930939,0.4546646045441313,0.7726820600686676,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.07852188738048618
BCL6B,0.7686429185498517,-0.26312876250685485,0.11069741696796433,0.5562972147612929,1.0620436711881636,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.41131233739911716
ALOX12,0.747550971260727,-0.29095278706449706,0.02963986140210619,0.5751320681314891,0.9716593554736259,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.23791915237543923
COMT,0.7115526440483046,-0.34030587395985046,0.03807132359313381,0.51587687057783,0.981449632903724,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2668549136374597
RTCA,1.2785358819815706,0.24571558104284996,0.11797199933138612,0.9395650447064257,1.7397986554780283,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.42046704217703035
DBT,1.1934938922583167,0.17688504927910093,0.4421907730748794,0.7601504403841249,1.873876005568193,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6920540337048943
DAZAP2,0.8876679656726165,-0.11915751844352515,0.38282698961539907,0.6792479151963571,1.16003950789246,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6498377939151099
MCTS1,1.2866153333330885,0.2520149976395011,0.23478757444138804,0.8489805805494061,1.9498432047721974,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5401348667841248
REM1,0.7166140546331884,-0.3332178613630784,0.04415761656393654,0.5180298786650993,0.9913244861882062,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.28535904836007975
RNF17,1.333810311702298,0.2880397422570329,0.12640804917467086,0.9218923988240649,1.9297804709884554,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.43290841791899337
TRAPPC10,0.9418260473874595,-0.05993468452873568,0.7856389571778761,0.6114977440799532,1.4505961994546708,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8969590437054622
CCM2,1.0633256865570504,0.061401436777127866,0.6992692157055356,0.7787040056778146,1.4519785534014946,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8507946732517332
TBRG4,0.8505349711625908,-0.16188974963460134,0.31536779855875263,0.6200738904412387,1.1666508593931888,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.601458533271637
TMPRSS2,1.1689413685990435,0.15609852605593677,0.2701451912937215,0.8857261837240314,1.542715963840069,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5696076246775283
FAP,1.3619376294725545,0.3089084133399737,0.05199767255730035,0.9973310822675694,1.859837860819508,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3034545653649562
GCG,0.7188356282626938,-0.3301225589924017,0.02937695134218775,0.5341151701424579,0.9674405247130541,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.23670840940821827
NDUFA9,0.715042166447575,-0.3354137639744781,0.0690709331132522,0.49806326710995286,1.0265468938611162,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3405352606587969
EGFL6,1.3165846623920252,0.27504100657775765,0.1872433596010633,0.8748313575730704,1.9814049396384843,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.498040786163733
LCK,0.8700716482010816,-0.13917971647031616,0.5548333830399639,0.5482007827813277,1.3809259249184933,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7671559860091883
TSSK3,0.9802162653031278,-0.01998205278277942,0.893905918924068,0.7307773753412237,1.3147970355762202,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9513627772306291
CTTNBP2,1.1794440077956279,0.16504314760326047,0.3930106710885194,0.8076213535220019,1.7224509498894969,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6566987427721951
GALNT1,1.344802020656518,0.2962468056814241,0.06362640111800255,0.9833417217913456,1.8391292006479072,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3284931855885866
MYF5,1.2193951917158243,0.19835499132801004,0.37062725136155683,0.7898768060822137,1.8824766370275046,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.642040038656022
MKRN2,1.2603553801419405,0.23139372892710153,0.2639342541308458,0.8398144190185931,1.8914841758838237,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5646107493983812
PPARG,1.0440969035145402,0.04315230461135934,0.8278102347980962,0.7077333663978408,1.540323511207535,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9182972658143622
RAF1,0.8603842383826312,-0.1503762006979746,0.298020945325324,0.6481810161880721,1.142059114922414,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5885335601145619
SEPTIN1,1.2803533622643464,0.24713610410181783,0.18711326809376036,0.8868774027678459,1.8484006099890793,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.49803116394991637
PDGFB,1.2075310935246462,0.18857785654402656,0.3222174759870773,0.831274847773188,1.7540905342376925,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6067376636147679
ACVRL1,0.8946904199395133,-0.11127752005323938,0.5060137869123453,0.6445395839143042,1.24192674508874,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7356653381945583
TAMALIN,0.7669997298028496,-0.2652688298928444,0.23673831385612576,0.4942602832023987,1.1902404573275032,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5421138804579239
ACVR1B,1.1830828313725903,0.16812360061153242,0.3685742561745281,0.820080504931799,1.7067653449523081,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.640372988882577
TOM1L2,1.291406438216965,0.2557318866530949,0.12572195029031366,0.9308926496644129,1.7915391095519393,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4318728516948926
GPA33,1.1639373796603023,0.15180855031941087,0.375646846081399,0.831906519533165,1.6284885284114934,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6442872922286496
ZNF385A,0.7347577148118317,-0.3082144738242066,0.019044490430284486,0.5678719603670519,0.9506877203913242,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1931496406090218
ITGA5,0.9983785408079162,-0.0016227751797789674,0.9933649967544734,0.6810664457304181,1.4635278495870643,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9970670736576099
GABRA2,1.1692708885250411,0.15638038235634336,0.3225025989069601,0.8577644690653926,1.593904224363378,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.60688041459361
WDR77,1.3124861627839701,0.2719231727872831,0.12219153860870681,0.9297015292132401,1.852874146563099,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4258730532752474
ADORA3,1.318679738008391,0.2766310375875074,0.0846830017421064,0.9628694871030975,1.8059729534743139,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3724324258991642
ATP5PB,1.3283741803880553,0.28395577370709174,0.0897112665888593,0.95693846248922,1.8439826930266332,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.37938283082143215
SOX9,1.3756090714494402,0.31889659409438736,0.1171418455551986,0.9231156323304153,2.0499060477145843,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4195608300353429
HNRNPD,1.1825057683218507,0.1676357194455,0.4532165879009672,0.7630686489814076,1.832495534944355,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.699582070489375
C1D,1.134976768935743,0.12661218282587194,0.34209723951268556,0.8740691236109711,1.47376475295466,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6204905881072478
GM2A,1.2840138139186899,0.24999096371354976,0.2232819011728318,0.8586994496972373,1.9199866436566606,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5293790124556591
KRIT1,0.6806061868995746,-0.38477142659582786,0.005834572525703638,0.5177237246938999,0.8947335413687231,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.11970749907228155
CLCN4,1.2690603047876259,0.23827670910639104,0.2705901108203898,0.830585533841001,1.9390104830503379,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5700118149995832
GRM6,0.9692169379676115,-0.03126681395680388,0.9165423273604105,0.540061602871558,1.7393968907408595,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.961941660356015
SEMA4F,0.8359969785609294,-0.17913028006553433,0.46114116905620595,0.5191689115862789,1.3461725703636565,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7061420214595372
HK2,1.2295283083228596,0.20663060666514374,0.30572296365721585,0.8279734471406589,1.825831330929691,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5949405788852111
MYO18A,1.4704214494527503,0.38554906000795863,0.005901603486762818,1.1174865886429273,1.934823434110671,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.12014414230093244
SEZ6,1.2759515700233144,0.2436922296751238,0.18339566900594123,0.8910755248691936,1.8270644447157862,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4958153623044199
HAAO,1.0315368274274173,0.031049755681386498,0.8920708384675333,0.658714642838826,1.6153705370101767,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9499466244328527
CD52,1.0851466185324525,0.08171511015085246,0.7188673038936485,0.6954449471080812,1.6932227182167023,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8609251430760979
ABHD15,0.9230920995871609,-0.08002626658926744,0.6691955443753235,0.6394567736179458,1.3325357701650276,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8358048662588754
HOXB6,0.9467555150913511,-0.054714386929266154,0.7924602017032829,0.6298443286448536,1.4231230870720544,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9000988516685514
LOXL3,0.7178689789424483,-0.3314682071670684,0.01779986104510358,0.5457375586934412,0.944292476701891,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.18890865479854924
BTN1A1,1.320289928155785,0.27785135502264907,0.12665566282934196,0.9243331392154868,1.8858628133457294,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4334469410590575
KAT2B,1.2318794816084258,0.2085410369565259,0.2844734496956728,0.840854470161473,1.8047439968017611,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.580051409722895
RAB5B,0.8389088346352189,-0.1756532379715862,0.46882389741748687,0.5215702939993835,1.3493253755549448,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.710996934707155
CRYBA1,1.1191556276977743,0.11257449713731599,0.6607657316920447,0.6769272576583556,1.8502864300963615,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8307003847107682
DNMT3L,1.5007654878541825,0.40597530317264735,0.004361919188903084,1.135252091711673,1.98396203449254,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.10622992373963816
AIRE,1.2816630713012007,0.24815850905893164,0.21225028292732886,0.8678317569853987,1.8928325854810413,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.519445109975708
SPG7,1.4670587418185337,0.38325954049860267,0.013086898389094983,1.0838687439374504,1.9857213929128534,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.16589723082620245
CHMP1A,1.1825246286133095,0.16765166874702572,0.47509412191373745,0.7464538556266431,1.873343525170927,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7152740377407568
RPA1,1.3546652933144636,0.3035544078141003,0.07729801656819597,0.9673171741323502,1.8971213434278151,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3562436973161368
SERPINF1,1.2043476688241757,0.1859380666849303,0.331414745245859,0.8275594094906613,1.7526878321581023,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6137151417133624
TUBGCP3,1.2363653398615417,0.2121758977718748,0.3145500176350499,0.8176541572168855,1.86949364852979,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.600698658086957
OPRM1,0.964714416808055,-0.03592316257391864,0.8494477613849514,0.6657523695139687,1.3979280414379032,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9283359950161381
POLR3D,0.8451316393675474,-0.16826287752459446,0.2222890917738612,0.6450166532239895,1.1073318561467398,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5282204210616476
TCF7,1.119682411243932,0.11304508370652422,0.446434444762111,0.8369748630280656,1.4978809489132612,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6946250168970656
DDX3X,1.2469116636073545,0.22066982506066632,0.1983223491063622,0.8908691738490344,1.7452491819001172,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.507654014362621
IL12RB1,1.1242174150611628,0.11708716253609129,0.45288908682997053,0.8280783719794846,1.5262622948424436,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6993746940518956
SLC5A5,0.9653472263697265,-0.03526742229061343,0.8168350536411669,0.7162666305796875,1.3010452081308386,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9126981945982037
KCNN3,1.098733142877501,0.09415782780854688,0.6728878009225879,0.7096665125990322,1.7011011479691411,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8382432666740738
CA4,0.9284265153429079,-0.07426404473235855,0.7741285342694021,0.5590808216649616,1.541773140822076,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8908159873280486
TXNRD3,0.7813362380035913,-0.24674969937886546,0.0830832912987719,0.5910799494511857,1.0328320515430065,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3685651523070802
FASLG,0.815692270213728,-0.20371811498171596,0.1589771365675493,0.6143484036644558,1.0830236974943421,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.471719839810748
ZNF512B,1.0433617792597771,0.04244797997852341,0.7820088306121421,0.7724223786056567,1.4093374720515324,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8949820703047301
DNAJC5,1.1659689345345836,0.15355244480715263,0.374717674572578,0.83069801449014,1.6365556827942183,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6440958217781293
TPD52L2,1.0818140451831952,0.0786393035315629,0.7059499322181413,0.7190186561792701,1.6276651771102821,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8538921533707877
FMR1,1.1514922261484974,0.14105868919067963,0.40165144288166,0.8281243112042785,1.6011295996759427,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6629120965210344
BCL11A,1.226604781776048,0.20425001260101272,0.1584495657628343,0.9234807541003965,1.629226471689195,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4710065356141195
IL4,0.8471749509200897,-0.16584805203468245,0.5295945330116016,0.505130337596275,1.420832098269421,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7489518090705266
PXMP4,0.8526364695950649,-0.1594220009997233,0.22879450795815268,0.6576675501165596,1.1054049255656455,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.535422393740302
DLG3,1.5564959103781513,0.442437083448693,0.001974934972857694,1.1760521212336148,2.0600103305648143,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.0836104040410563
GNB1L,1.1553948393275313,0.14444213778722487,0.29154236504156006,0.8834103107067811,1.5111180145459957,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5849876115933234
DBH,1.0129866794671438,0.012903075591880251,0.9323183981533446,0.7521102131375479,1.3643505896524852,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9699051924843286
MMP11,0.7430853651983743,-0.29694434826863725,0.02524854963730613,0.5728983101343831,0.9638287462263224,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.21992338122445146
SMARCB1,0.8340242850413481,-0.18149275829271902,0.19555406991095714,0.6336089907591713,1.0978324458516424,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5057189364166998
VPREB3,1.1558287163068204,0.14481758998727537,0.3161751545588724,0.870789896578106,1.5341703282149235,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6020376670754763
HIP1R,1.0603804101356213,0.058627721229288714,0.6980801591880025,0.7885230464415949,1.4259654416868996,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8499844732497763
NSUN5,1.0785487611981817,0.07561639787713238,0.6314238437629762,0.7918979925428283,1.46896120616093,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.81250927369263
TOP1MT,0.7190314873672544,-0.32985012894147014,0.1591908507266516,0.4542652951842318,1.138115293654315,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4718788371585918
HOXA10,1.2004873312395583,0.18272758372016365,0.27225994929338276,0.8663341935109486,1.663526435019402,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.570707375426551
HOXA4,0.8718820694197955,-0.13710110571017264,0.30039272242475024,0.6726170681814301,1.1301799774886125,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5907663685830208
MMP14,1.4187788431508226,0.3497965320150727,0.019425301369210526,1.0580920832888703,1.9024179819166402,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1955811333384347
SLC7A7,1.1712788518262527,0.1580961876299612,0.47288254001248575,0.7606440480050342,1.8035954561578922,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7138114242014102
OXA1L,1.2212029011761643,0.19983635755228213,0.2978725736525088,0.8382764800305057,1.7790508995156455,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5885335601145619
HEATR6,1.0124350188538485,0.01235833902922355,0.9233911762262385,0.7870010998303946,1.3024437546815297,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9656141998803317
ICAM4,1.2091055607749135,0.1898808802900549,0.18226110263220355,0.9147212315480926,1.5982314684252028,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4958153623044199
ILF2,1.0458471706613803,0.044827246613545,0.8696710122632594,0.6122260094551161,1.7865890822800854,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9381088479062896
CHTOP,0.779214120837627,-0.24946940459313652,0.0633319783685708,0.5988214864181715,1.0139493319529143,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3278660792577555
SNAPIN,0.8733375208740235,-0.1354331760126796,0.31881738010041394,0.6691780300447896,1.139784020278333,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6038713136485422
S100A4,1.2995757140515838,0.2620378373894951,0.05043958343541558,0.9994982275834492,1.6897449039364867,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3002423091366288
S100A5,1.160833832055952,0.14913856762827524,0.37194692300676846,0.8367303136953697,1.6104773110160153,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6426429152698274
S100A6,1.3220964262372672,0.2792186784346302,0.03782296549301191,1.0158281177614412,1.720703463220972,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2659696412397734
SCN4A,1.4013734985789608,0.33745282609970667,0.042307338859380435,1.011788944710921,1.9409657446697341,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2806569381991664
ICAM2,1.198761936087407,0.18128930427743625,0.2830683359369768,0.8609507033509661,1.6691201642775404,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5786595445457892
MAPK7,1.3085269092857836,0.2689020077638318,0.15731590331486808,0.9014188088969224,1.8994973872580918,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4700088525848268
